idProposicao;idAutor
2128027;108439
2128028;108172
2128029;108172
2128030;108476
2128032;108292
2128033;108582
2128034;108582
2128035;108582
2128036;108290
2128039;108579
2128044;108336
2128045;108336
2128048;108284
2128049;108284
2128050;108284
2128055;108271
2128056;108271
2128066;481247
2128068;108311
2128072;108398
2128073;108398
2128074;108271
2128075;108150
2128077;481240
2128078;481240
2128085;108462
2128086;108462
2128088;108311
2128089;108311
2128090;108533
2128092;108310
2128092;108241
2128096;108220
2128098;108310
2128101;108342
2128104;108533
2128106;108160
2128107;108563
2128108;108299
2128109;108182
2128110;108536
2128111;108106
2128113;108396
2128114;108299
2128115;108396
2128116;108355
2128117;108341
2128117;108202
2128117;108355
2128118;108396
2128119;108582
2128120;108550
2128121;108582
2128126;108628
2128128;108240
2128129;108240
2128130;108240
2128131;108528
2128132;108585
2128133;108233
2128134;108233
2128135;108233
2128136;108535
2128137;108565
2128140;108584
2128144;108299
2128145;481302
2128146;108579
2128149;108446
2128150;108446
2128152;108446
2128154;108446
2128155;108446
2128158;108188
2128159;108461
2128159;108557
2128160;108128
2128164;108144
2128165;108423
2128166;108172
2128166;108511
2128166;108182
2128167;108144
2128168;108144
2128170;108172
2128170;108511
2128170;108182
2128175;108423
2128176;108423
2128179;108423
2128181;108423
2128182;108423
2128183;108496
2128185;481247
2128188;108134
2128192;108243
2128192;108557
2128192;108202
2128195;108584
2128199;108255
2128201;108531
2128212;108271
2128216;108521
2128219;108429
2128222;108582
2128225;108582
2128229;108582
2128233;108373
2128258;108391
2128260;108542
2128266;108378
2128268;108569
2128271;108622
2128272;108367
2128272;108215
2128272;108276
2128272;108439
2128279;108431
2128280;108437
2128282;108521
2128282;108198
2128283;108157
2128284;108372
2128287;108188
2128289;108188
2128289;108122
2128291;108194
2128292;108426
2128294;108347
2128294;117600
2128295;108218
2128296;108218
2128297;108585
2128298;108585
2128299;108585
2128300;108585
2128301;108566
2128302;108423
2128303;108423
2128304;108422
2128305;108422
2128306;108566
2128307;295836
2128308;108511
2128308;108585
2128309;108361
2128310;108584
2128311;108361
2128312;108584
2128312;117600
2128314;108584
2128314;108506
2128315;108584
2128315;108506
2128316;108453
2128327;12439
2128329;108135
2128330;108255
2128331;108255
2128332;108442
2128333;65394
2128335;138744
2128336;108164
2128339;108481
2128341;824430
2128343;108188
2128345;108240
2128346;108597
2128347;108466
2128347;108208
2128348;108597
2128349;108239
2128350;108269
2128355;108214
2128364;108488
2128368;108107
2128372;108240
2128373;108240
2128376;108187
2128380;108453
2128380;108219
2128380;108343
2128380;108194
2128380;108284
2128380;108331
2128380;108444
2128380;108224
2128380;108310
2128380;108456
2128380;108425
2128380;108253
2128380;108341
2128380;108434
2128380;108356
2128380;108535
2128380;108241
2128380;108557
2128380;108202
2128380;108319
2128380;108428
2128380;108576
2128380;108159
2128380;108457
2128380;108212
2128380;108273
2128380;108264
2128380;108192
2128384;108628
2128384;108219
2128384;108096
2128384;108343
2128384;108194
2128384;108284
2128384;108444
2128384;108310
2128384;108405
2128384;108481
2128384;108456
2128384;108341
2128384;108443
2128384;108322
2128384;108528
2128384;108241
2128384;108509
2128384;108576
2128384;108159
2128384;108457
2128384;108350
2128384;108212
2128384;108264
2128384;108306
2128410;108138
2128410;108556
2128412;108381
2128413;108560
2128420;108273
2128423;84752
2128428;108453
2128430;108628
2128435;3936
2128436;3936
2128440;108185
2128442;108185
2128443;108428
2128447;108185
2128448;108208
2128449;108185
2128450;108587
2128459;824623
2128463;108376
2128464;108376
2128465;108376
2128473;284455
2128474;108319
2128476;108498
2128478;108498
2128479;108498
2128480;108498
2128481;108737
2128481;108123
2128484;108554
2128487;108367
2128487;108113
2128487;108203
2128487;110298
2128489;3936
2128490;108135
2128491;108203
2128491;108436
2128491;108292
2128491;108462
2128491;108232
2128491;110298
2128493;108367
2128493;108203
2128493;110298
2128496;108203
2128496;108436
2128496;108462
2128496;108232
2128496;110298
2128499;108203
2128499;108436
2128499;108292
2128499;108462
2128499;108232
2128499;110298
2128500;108624
2128506;108211
2128507;108211
2128509;108211
2128510;108211
2128511;147578
2128512;108211
2128514;108276
2128517;108452
2128518;108452
2128519;108452
2128521;108196
2128522;108452
2128523;108550
2128526;108496
2128527;108496
2128528;108496
2128529;108436
2128529;108292
2128529;108462
2128529;108232
2128529;110298
2128530;84352
2128531;108496
2128532;287256
2128533;108360
2128534;108360
2128535;287256
2128536;108360
2128537;108521
2128538;108360
2128539;108591
2128540;108358
2128541;108271
2128543;108367
2128544;108367
2128545;108367
2128547;108125
2128548;108125
2128549;108125
2128550;108125
2128553;108125
2128554;108125
2128555;108300
2128556;108542
2128558;108179
2128563;108365
2128564;108365
2128567;108579
2128568;108579
2128569;108182
2128570;108425
2128571;108360
2128573;108360
2128574;108360
2128575;108360
2128576;108098
2128577;108360
2128578;108360
2128579;108360
2128581;108279
2128582;108364
2128583;108542
2128585;108116
2128586;108119
2128587;3942
2128588;147583
2128589;147583
2128590;108425
2128591;108326
2128592;481270
2128593;108582
2128594;481270
2128595;108582
2128596;108135
2128597;108787
2128598;108191
2128599;108191
2128600;108191
2128605;108196
2128606;108433
2128607;108340
2128608;108135
2128608;108123
2128609;108444
2128612;108542
2128613;108453
2128615;108579
2128616;108542
2128618;481302
2128619;108730
2128619;108238
2128619;108098
2128621;108126
2128624;108256
2128626;108214
2128628;108193
2128633;108576
2128635;108400
2128638;108602
2128639;108341
2128640;108284
2128641;108592
2128642;108256
2128642;108437
2128646;108311
2128647;108341
2128648;108255
2128649;108255
2128650;108255
2128651;108255
2128652;108528
2128655;108282
2128656;108534
2128657;108534
2128658;108534
2128660;108188
2128662;108596
2128663;108278
2128667;108210
2128670;108787
2128682;108625
2128686;108550
2128688;108436
2128688;108107
2128689;4672
2128698;108252
2128699;108173
2128700;108576
2128701;108410
2128703;108382
2128704;108382
2128705;108135
2128710;108581
2128711;108179
2128719;108584
2128720;108242
2128725;108271
2128728;108584
2128730;108446
2128731;108446
2128732;108446
2128733;108446
2128734;108446
2128735;108446
2128736;108139
2128737;108139
2128738;108579
2128741;108139
2128742;108602
2128743;108584
2128754;108338
2128756;108338
2128758;108126
2128760;108513
2128762;108204
2128763;108204
2128785;108513
2128786;108513
2128788;108277
2128789;108277
2128791;108406
2128792;108341
2128799;108258
2128801;108258
2128802;108334
2128805;108496
2128805;108466
2128805;108208
2128807;108437
2128808;108543
2128811;108446
2128815;108126
2128819;108161
2128819;108373
2128819;108582
2128819;108559
2128819;108423
2128819;108489
2128819;108249
2128819;108240
2128819;108361
2128819;108341
2128819;108139
2128819;108244
2128819;108274
2128819;108153
2128820;108161
2128820;108373
2128820;108582
2128820;108559
2128820;108423
2128820;108489
2128820;108249
2128820;108240
2128820;108361
2128820;108341
2128820;108139
2128820;108244
2128820;108274
2128821;108161
2128821;108373
2128821;108582
2128821;108559
2128821;108423
2128821;108489
2128821;108249
2128821;108240
2128821;108361
2128821;108341
2128821;108139
2128821;108244
2128821;108274
2128821;108153
2128822;108161
2128822;108373
2128822;108582
2128822;108559
2128822;108423
2128822;108489
2128822;108249
2128822;108240
2128822;108361
2128822;108341
2128822;108139
2128822;108244
2128822;108274
2128823;108161
2128823;108373
2128823;108582
2128823;108559
2128823;108423
2128823;108489
2128823;108249
2128823;108240
2128823;108361
2128823;108341
2128823;108139
2128823;108244
2128823;108274
2128823;108153
2128824;108161
2128824;108373
2128824;108582
2128824;108559
2128824;108423
2128824;108489
2128824;108249
2128824;108240
2128824;108361
2128824;108341
2128824;108139
2128824;108244
2128824;108274
2128824;108153
2128825;108161
2128825;108373
2128825;108582
2128825;108559
2128825;108423
2128825;108489
2128825;108249
2128825;108240
2128825;108361
2128825;108341
2128825;108139
2128825;108244
2128825;108274
2128825;108153
2128826;284455
2128826;108436
2128826;108198
2128827;108161
2128827;108373
2128827;108582
2128827;108559
2128827;108423
2128827;108489
2128827;108249
2128827;108240
2128827;108361
2128827;108341
2128827;108139
2128827;108244
2128827;108274
2128827;108153
2128828;108373
2128828;108582
2128828;108559
2128828;108489
2128828;108249
2128828;108240
2128828;108361
2128828;108341
2128828;108139
2128828;108244
2128828;108274
2128828;108153
2128829;108531
2128831;108375
2128832;108375
2128833;108531
2128834;108531
2128835;108131
2128836;108107
2128837;3942
2128840;108488
2128842;4669
2128843;4669
2128844;108481
2128844;108528
2128846;355251
2128847;4669
2128848;108531
2128849;108293
2128849;108394
2128852;108299
2128855;3928
2128856;3928
2128857;3928
2128860;108531
2128866;481247
2128867;108096
2128868;108106
2128869;4736
2128870;3930
2128876;108555
2128877;108555
2128878;108555
2128879;108555
2128880;108555
2128892;108531
2128892;108299
2128893;108208
2128894;108208
2128900;284455
2128900;108436
2128900;108198
2128901;108269
2128902;481247
2128902;108252
2128902;108333
2128903;108252
2128906;108214
2128919;108436
2128921;108154
2128921;108403
2128921;108441
2128921;108165
2128921;108125
2128921;108150
2128921;108157
2128921;108287
2128921;108281
2128922;108154
2128922;108403
2128922;108441
2128922;108165
2128922;108125
2128922;108150
2128922;108157
2128922;108287
2128922;108281
2128923;108557
2128923;108207
2128926;108512
2128930;108436
2128939;108576
2128942;108220
2128943;108239
2128944;108239
2128945;108239
2128946;108239
2128947;108239
2128948;108239
2128950;108239
2128951;108239
2128953;108239
2128955;108239
2128956;108239
2128957;108239
2128958;108239
2128962;108493
2128970;108550
2128971;108128
2128972;108550
2128973;108203
2128974;108550
2128977;108558
2128979;108423
2128980;108558
2128981;108423
2128983;108558
2128984;108558
2128986;108584
2128988;108521
2128989;108442
2128996;108407
2128997;108407
2129001;108342
2129006;108516
2129007;108516
2129008;108516
2129009;108516
2129010;108516
2129011;108516
2129012;108516
2129013;108147
2129014;108516
2129015;108442
2129016;108494
2129016;108379
2129016;108522
2129017;108482
2129018;108482
2129019;108215
2129020;108496
2129022;108558
2129023;108211
2129026;108221
2129030;108582
2129034;108271
2129036;108271
2129037;108271
2129038;108423
2129039;108271
2129041;108314
2129052;108439
2129057;108329
2129061;108243
2129063;824430
2129069;108203
2129070;481240
2129071;481240
2129073;108329
2129074;108329
2129092;108121
2129099;108542
2129115;108299
2129116;108403
2129121;108597
2129128;108337
2129134;108591
2129143;108278
2129147;108403
2129161;108483
2129161;108210
2129167;108218
2129171;284936
2129174;108240
2129175;284455
2129176;108199
2129177;108320
2129182;481240
2129183;481240
2129185;108205
2129188;108482
2129190;108156
2129191;138743
2129192;108487
2129194;147578
2129201;108345
2129204;108220
2129206;257654
2129208;108622
2129210;108242
2129214;108122
2129215;108433
2129216;108386
2129218;108112
2129219;108322
2129220;108210
2129221;108482
2129222;108632
2129223;108600
2129224;108471
2129225;108600
2129226;108600
2129227;108319
2129228;295836
2129229;108319
2129237;108355
2129240;108345
2129240;117600
2129240;108320
2129241;108397
2129242;108397
2129243;287256
2129244;287256
2129245;108218
2129246;108189
2129247;108331
2129250;108429
2129258;108442
2129263;108336
2129265;108563
2129266;108563
2129271;108188
2129274;108271
2129282;108369
2129285;108293
2129287;108194
2129290;108453
2129290;108341
2129290;108202
2129290;108212
2129294;108302
2129296;108628
2129297;108173
2129298;9796
2129299;108587
2129300;267045
2129302;108471
2129302;108494
2129303;108220
2129306;108254
2129308;108573
2129309;108573
2129311;108595
2129316;108300
2129320;108278
2129325;108431
2129331;108444
2129334;108444
2129335;108444
2129336;108248
2129337;108204
2129359;108516
2129360;108516
2129362;108516
2129363;108516
2129364;108516
2129369;108278
2129372;108276
2129373;108542
2129373;108278
2129374;108274
2129375;108542
2129375;108278
2129376;108274
2129377;108274
2129378;108407
2129379;108271
2129382;3935
2129387;108279
2129388;12342
2129390;108528
2129406;108429
2129409;108401
2129413;108584
2129415;108584
2129418;108168
2129421;108369
2129422;108369
2129423;108369
2129424;3934
2129426;108413
2129427;108557
2129428;108557
2129434;108800
2129435;108168
2129436;4736
2129437;4736
2129451;108459
2129452;108521
2129453;108521
2129456;108095
2129457;108453
2129457;108386
2129463;108119
2129464;108178
2129466;65394
2129467;108436
2129467;108579
2129467;108198
2129467;108108
2129467;108293
2129467;108394
2129468;108198
2129468;108182
2129468;108394
2129475;108441
2129476;108462
2129477;108439
2129481;108555
2129482;108555
2129483;310020
2129484;108252
2129485;310020
2129486;310020
2129489;108555
2129502;108582
2129503;108582
2129504;108582
2129505;108555
2129506;108555
2129507;108207
2129508;108534
2129531;108528
2129532;3941
2129533;108533
2129538;108533
2129540;108533
2129541;85124
2129551;108394
2129553;108557
2129556;108557
2129557;14911
2129559;108557
2129560;108367
2129562;108557
2129571;108318
2129573;108144
2129581;108116
2129582;108116
2129584;109822
2129587;108193
2129589;108349
2129594;108278
2129600;108606
2129601;108429
2129604;108453
2129604;108481
2129604;108434
2129604;108117
2129604;108576
2129604;108212
2129605;108218
2129606;108218
2129607;108218
2129614;108310
2129615;108271
2129616;108310
2129617;108310
2129618;108310
2129619;108141
2129620;108310
2129621;108310
2129623;108418
2129624;108108
2129628;108310
2129629;108310
2129631;108565
2129640;108256
2129640;108437
2129643;108375
2129644;108256
2129645;481240
2129646;481240
2129647;10503
2129647;108128
2129647;108261
2129647;108325
2129647;108113
2129647;108343
2129647;108194
2129647;108127
2129647;108550
2129647;108483
2129647;108455
2129647;108538
2129647;108413
2129648;147582
2129649;108538
2129651;3928
2129654;3928
2129655;3928
2129656;3928
2129657;108622
2129658;3928
2129659;108600
2129659;108521
2129659;108302
2129660;3928
2129661;3928
2129662;3928
2129663;3928
2129664;3928
2129665;108600
2129665;108423
2129665;108366
2129665;108300
2129670;108181
2129671;108371
2129673;108557
2129674;108181
2129675;108181
2129676;108181
2129680;108276
2129680;108302
2129682;108521
2129684;108436
2129684;108345
2129686;108123
2129689;108181
2129690;108181
2129691;108181
2129694;108330
2129695;108558
2129697;108181
2129698;108369
2129710;108475
2129712;108475
2129713;108475
2129715;108214
2129716;108555
2129717;108359
2129718;108359
2129719;108349
2129720;108423
2129721;108149
2129722;108194
2129723;108194
2129724;108194
2129725;108106
2129726;108102
2129727;108102
2129728;108251
2129729;4736
2129730;4736
2129731;108181
2129734;108558
2129736;108582
2129737;108582
2129738;108582
2129740;108203
2129741;108426
2129742;108426
2129744;108426
2129749;417413
2129751;108344
2129751;108345
2129752;108182
2129753;108345
2129756;108271
2129758;108271
2129760;108271
2129762;108271
2129767;108322
2129773;108199
2129778;108555
2129782;108521
2129800;434303
2129801;108284
2129801;108560
2129801;108593
2129801;108349
2129801;108344
2129801;108554
2129808;108107
2129809;108420
2129811;434416
2129817;4669
2129818;4669
2129819;4669
2129820;4669
2129822;108555
2129823;12918
2129824;12918
2129825;12918
2129826;12918
2129829;108301
2129839;12918
2129840;12918
2129841;12918
2129844;117495
2129845;108324
2129846;108301
2129847;108481
2129848;108481
2129849;108505
2129850;10972
2129851;108576
2129852;10980
2129853;7559
2129857;108582
2129867;108405
2129870;108474
2129871;108474
2129872;108569
2129873;108254
2129873;108473
2129874;108555
2129875;108143
2129876;108308
2129878;108232
2129885;108198
2129887;824576
2129895;108558
2129897;108299
2129918;108310
2129918;108405
2129918;108341
2129920;108597
2129924;4672
2129925;10503
2129925;108325
2129925;108113
2129925;108343
2129925;108194
2129925;108127
2129925;108413
2129927;108587
2129933;117080
2129934;108429
2129935;108429
2129936;108429
2129946;108494
2129969;108115
2129989;108123
2129995;108309
2129997;108115
2130005;108360
2130006;108221
2130011;108322
2130013;108482
2130016;108294
2130017;108536
2130017;108473
2130019;108294
2130021;108294
2130022;108294
2130024;108294
2130031;108307
2130031;108183
2130034;108232
2130035;108633
2130041;108272
2130047;108341
2130049;108322
2130050;108322
2130057;108193
2130057;108115
2130057;108478
2130057;108206
2130058;108466
2130059;108534
2130060;108534
2130061;108534
2130062;108534
2130063;108534
2130064;108534
2130065;108534
2130066;108183
2130067;267045
2130068;108575
2130072;108488
2130073;108276
2130074;108488
2130077;108488
2130080;147581
2130081;108540
2130082;108540
2130084;284455
2130085;310020
2130100;108116
2130103;108531
2130104;108493
2130114;108628
2130115;108310
2130119;4669
2130122;108185
2130125;108149
2130134;108384
2130137;108621
2130151;108275
2130152;108181
2130153;108275
2130154;108275
2130155;108275
2130156;108275
2130166;108325
2130169;108218
2130173;108265
2130177;108437
2130183;108433
2130191;824541
2130192;108109
2130258;108149
2130325;108126
2130325;108183
2130326;108126
2130326;108183
2130327;108126
2130327;108183
2130330;108204
2130331;108126
2130335;108597
2130341;108113
2130342;108787
2130343;108606
2130353;108631
2130354;3927
2130356;108787
2130357;108439
2130358;3936
2130359;3936
2130365;108189
2130369;147578
2130370;147578
2130375;109980
2130389;108420
2130392;4669
2130394;108584
2130396;108429
2130399;108429
2130402;108429
2130404;108429
2130405;108498
2130406;108429
2130407;108429
2130408;108429
2130409;108429
2130410;4669
2130411;108397
2130412;108584
2130412;108153
2130419;108462
2130424;108240
2130425;108349
2130426;108481
2130428;108481
2130430;108429
2130431;108555
2130433;108398
2130435;108571
2130440;108496
2130440;108271
2130440;108331
2130440;108285
2130440;108389
2130440;108442
2130440;108571
2130440;108380
2130440;108566
2130440;108336
2130443;117098
2130444;117098
2130446;108622
2130447;108622
2130448;3942
2130449;3942
2130450;108584
2130451;3942
2130452;108210
2130454;108210
2130461;108203
2130462;108210
2130463;108483
2130464;108560
2130466;108451
2130471;108139
2130471;108571
2130471;108164
2130471;108463
2130472;108571
2130473;108139
2130473;108571
2130475;108139
2130475;108571
2130500;108584
2130502;3930
2130503;108542
2130504;108437
2130506;108476
2130507;108800
2130507;108493
2130508;108386
2130528;108332
2130541;108285
2130549;108482
2130553;108482
2130554;108482
2130577;108584
2130580;108214
2130580;108557
2130581;108214
2130581;108557
2130582;108214
2130591;108433
2130592;108428
2130593;108428
2130594;108428
2130595;108428
2130596;108391
2130620;108187
2130621;108187
2130622;108187
2130623;108187
2130624;108187
2130625;108187
2130626;108187
2130627;108187
2130628;108187
2130629;108187
2130630;108187
2130631;108187
2130632;108187
2130633;108576
2130642;108338
2130646;108574
2130647;108574
2130648;108574
2130649;108574
2130650;108463
2130653;108463
2130654;108557
2130655;108355
2130656;108436
2130659;108632
2130664;3928
2130666;3928
2130668;3928
2130669;3928
2130670;3928
2130671;3928
2130674;108495
2130674;108405
2130704;108536
2130721;108369
2130722;108369
2130729;108516
2130730;108516
2130732;108516
2130733;108516
2130734;108516
2130736;108516
2130738;108516
2130741;108516
2130742;108516
2130743;108516
2130745;108516
2130746;108516
2130747;108516
2130771;445755
2130774;609024
2130777;609365
2130779;4736
2130780;10715
2130781;108496
2130782;108215
2130783;108151
2130784;108112
2130785;108367
2130786;108367
2130787;108367
2130788;108367
2130789;108367
2130790;108367
2130791;108367
2130792;108367
2130793;11185
2130794;11185
2130795;10821
2130796;10821
2130797;10821
2130798;10770
2130799;19459
2130800;108628
2130801;108420
2130802;19485
2130803;108353
2130804;108353
2130805;108353
2130806;108353
2130807;108488
2130808;108168
2130809;108168
2130810;108168
2130811;108168
2130812;108168
2130813;108168
2130814;108168
2130815;108481
2130816;108481
2130817;108481
2130818;108481
2130819;108481
2130820;108481
2130821;108481
2130822;108481
2130823;4463
2130824;4463
2130825;4463
2130826;108252
2130827;108482
2130828;108482
2130829;108389
2130830;108787
2130831;108451
2130832;108126
2130834;108509
2130835;108389
2130836;108389
2130837;108389
2130838;22835
2130839;108450
2130840;108450
2130841;108198
2130842;108215
2130843;108367
2130844;108367
2130845;108367
2130846;108180
2130847;108533
2130848;108217
2130849;10715
2130850;10715
2130851;108293
2130852;108293
2130853;108293
2130854;108293
2130855;108293
2130856;108474
2130857;108204
2130858;108204
2130859;108204
2130860;108204
2130861;108204
2130862;108204
2130863;108394
2130864;108394
2130866;108439
2130867;108439
2130868;108439
2130869;108151
2130870;108151
2130871;108151
2130872;108151
2130873;108151
2130874;108112
2130875;108112
2130876;108112
2130877;108112
2130878;108112
2130879;108126
2130880;108530
2130881;108530
2130882;108530
2130883;108530
2130884;108530
2130885;11096
2130886;108367
2130887;108367
2130888;108367
2130889;108367
2130890;108367
2130891;108367
2130892;108367
2130893;108367
2130894;108367
2130895;108367
2130896;108367
2130897;108367
2130898;108367
2130899;108367
2130900;108367
2130901;10821
2130902;10821
2130903;10821
2130904;10821
2130905;10821
2130906;10821
2130907;10821
2130908;10821
2130909;10821
2130910;10821
2130911;108488
2130912;22835
2130913;22835
2130914;22835
2130915;22835
2130916;4463
2130917;4463
2130918;4463
2130919;4463
2130920;4463
2130921;108112
2130922;15036
2130923;108173
2130924;108173
2130925;108173
2130926;147645
2130927;147645
2130928;108530
2130929;108126
2130930;108090
2130931;108090
2130932;108090
2130933;108090
2130934;108521
2130935;108521
2130936;108436
2130937;108436
2130938;108436
2130939;11096
2130940;11096
2130941;11096
2130942;108483
2130943;108550
2130944;108628
2130945;108215
2130946;108215
2130947;108215
2130948;108353
2130949;481370
2130950;481370
2130951;108168
2130952;108168
2130953;108168
2130954;4463
2130955;108151
2130956;108261
2130957;108252
2130958;108252
2130959;108252
2130960;108252
2130961;108252
2130962;108389
2130963;19485
2130964;108299
2130965;108299
2130966;108389
2130967;108389
2130975;85250
2130977;108355
2130981;108238
2130984;824580
2130989;108555
2130990;108555
2130991;108621
2130994;108555
2130997;108516
2130998;108452
2130999;108341
2131000;108341
2131004;108199
2131006;108535
2131007;108436
2131008;108271
2131013;108558
2131014;108271
2131016;108271
2131017;108271
2131018;110298
2131019;110298
2131020;110298
2131023;108371
2131024;108268
2131025;108268
2131027;108582
2131028;108582
2131030;108483
2131032;108483
2131033;108254
2131034;108254
2131035;108334
2131039;108628
2131040;108558
2131041;108628
2131042;108189
2131043;108557
2131044;108558
2131046;108299
2131047;108557
2131054;108563
2131055;108491
2131056;108423
2131057;108538
2131059;147578
2131060;108203
2131061;108442
2131062;108590
2131064;108496
2131073;108104
2131074;108104
2131075;108104
2131079;108429
2131080;108429
2131081;108429
2131083;108429
2131084;108429
2131087;108628
2131088;108121
2131091;108284
2131092;108284
2131094;108310
2131094;108341
2131094;108528
2131096;108349
2131097;3934
2131099;3934
2131100;3934
2131105;108279
2131108;108275
2131108;108263
2131108;108115
2131108;108341
2131108;108512
2131108;108157
2131108;431929
2131108;108368
2131110;108203
2131113;108375
2131115;108295
2131116;108511
2131117;108199
2131118;108142
2131119;108558
2131120;108558
2131121;108558
2131126;108483
2131127;108587
2131127;108449
2131127;108435
2131127;108107
2131127;108198
2131127;108318
2131128;108199
2131132;108243
2131132;108437
2131132;108254
2131133;108518
2131139;10821
2131140;10821
2131141;108353
2131142;10821
2131143;10821
2131144;108488
2131145;108488
2131146;108439
2131147;108439
2131148;108565
2131149;108326
2131150;108218
2131151;10803
2131152;108265
2131153;7559
2131154;7559
2131155;7559
2131156;7559
2131157;7559
2131158;7559
2131159;7559
2131160;7559
2131161;7559
2131162;108502
2131163;108502
2131164;108502
2131165;85187
2131166;108126
2131167;108126
2131168;108126
2131169;108126
2131170;108405
2131171;108481
2131172;108481
2131173;108481
2131174;108217
2131175;108217
2131176;108217
2131177;108217
2131178;108217
2131179;108217
2131180;108217
2131181;108217
2131182;108217
2131183;108217
2131184;108217
2131185;108217
2131186;108360
2131187;108360
2131188;108360
2131189;108360
2131190;108360
2131191;22831
2131192;28199
2131193;28199
2131194;28199
2131195;28199
2131196;108538
2131197;108538
2131198;108538
2131199;108180
2131200;108099
2131201;108099
2131202;108099
2131203;108099
2131204;108099
2131205;108099
2131206;108099
2131207;108099
2131208;108114
2131209;108215
2131210;108125
2131211;108125
2131212;108125
2131213;108125
2131214;108125
2131215;108125
2131216;108180
2131217;108125
2131218;4180
2131219;11185
2131220;108638
2131221;10972
2131222;10972
2131223;10972
2131224;10803
2131225;10803
2131226;10803
2131227;10803
2131228;4389
2131232;108534
2131238;108135
2131239;108341
2131240;108341
2131241;108480
2131242;108360
2131244;824035
2131246;108530
2131246;108531
2131248;108290
2131249;108405
2131251;108730
2131252;108276
2131257;108204
2131263;108480
2131265;108480
2131271;108582
2131272;108628
2131274;108221
2131276;108336
2131277;108132
2131284;481270
2131285;108214
2131288;108355
2131300;108429
2131302;108429
2131303;108306
2131305;108429
2131306;108429
2131308;108429
2131312;108429
2131315;108274
2131317;108597
2131319;108597
2131320;108459
2131320;108094
2131321;108094
2132322;108440
2132324;108440
2132335;108201
2132337;108201
2132347;295836
2132349;3930
2132350;108438
2132352;108481
2132355;310020
2132356;108574
2132358;108292
2132367;108159
2132371;108540
2132375;108800
2132376;108420
2132377;108420
2132378;108420
2132380;108285
2132381;108343
2132382;108215
2132383;108215
2132384;108188
2132385;108172
2132386;108367
2132387;108367
2132388;108367
2132389;108367
2132390;108367
2132391;108367
2132392;108172
2132393;108541
2132394;108244
2132398;108575
2132399;108332
2132400;108332
2132401;108332
2132402;108332
2132403;108332
2132404;108332
2132405;108332
2132406;108285
2132407;108285
2132408;108430
2132409;108430
2132410;108587
2132411;108459
2132414;108195
2132417;108221
2132419;284455
2132420;284455
2132435;108584
2132439;108368
2132441;108558
2132442;108360
2132443;108360
2132444;108360
2132445;108360
2132446;108360
2132450;108558
2132451;108558
2132453;284936
2132455;108172
2132456;108172
2132464;108154
2132465;108322
2132466;108622
2132476;108106
2132477;108106
2132478;108106
2132479;108419
2132480;108419
2132481;108175
2132482;108578
2132483;108455
2132485;108579
2132486;108579
2132487;108574
2132491;108206
2132492;10503
2132493;10503
2132494;108625
2132495;4669
2132496;4669
2132497;4669
2132498;108531
2132498;109092
2132499;108531
2132500;108531
2132501;108531
2132502;108531
2132503;108531
2132504;108531
2132505;108531
2132512;108621
2132513;108271
2132514;108271
2132515;108442
2132516;108208
2132517;108579
2132518;108579
2132519;108579
2132520;108341
2132521;108433
2132523;4736
2132524;4736
2132530;108310
2132531;108169
2132532;108169
2132533;108120
2132534;108169
2132535;108120
2132537;108169
2132538;108169
2132541;108194
2132543;108346
2132544;108582
2132545;108582
2132546;108582
2132547;108582
2132548;108369
2132550;108285
2132552;108203
2132560;108429
2132561;108429
2132562;108429
2132563;108429
2132564;108429
2132565;108429
2132566;108429
2132567;108429
2132568;108429
2132570;108429
2132571;108429
2132580;108380
2132581;108380
2132582;108380
2132584;108311
2132585;108205
2132591;108382
2132592;108308
2132597;612871
2132598;4736
2132600;108480
2132601;108453
2132602;108293
2132603;108622
2132604;108293
2132605;108293
2132606;108201
2132607;108201
2132608;108293
2132609;10821
2132610;10821
2132611;10821
2132612;10821
2132613;10821
2132614;10821
2132615;11096
2132616;11096
2132617;108293
2132618;108132
2132619;108132
2132620;108201
2132621;108126
2132622;108482
2132623;108482
2132624;108482
2132625;11096
2132626;108183
2132627;7643
2132628;108511
2132629;108435
2132630;108509
2132631;19326
2132632;19326
2132633;108172
2132634;108131
2132635;108203
2132636;108203
2132637;108203
2132638;108203
2132639;108209
2132640;108209
2132641;108367
2132642;108367
2132643;108521
2132645;108117
2132646;108571
2132647;108233
2132648;108463
2132649;108261
2132651;108106
2132652;22835
2132653;108436
2132654;108592
2132655;108112
2132657;108276
2132658;108276
2132659;108276
2132660;108452
2132661;108276
2132662;108467
2132664;28331
2132667;108631
2132667;108252
2132669;108271
2132670;108261
2132671;108261
2132672;108261
2132673;108261
2132674;108261
2132675;108513
2132676;108513
2132677;108267
2132678;108267
2132680;108355
2132681;108521
2132682;108521
2132683;108521
2132684;108521
2132688;108521
2132692;108461
2132693;108353
2132694;108299
2132695;108463
2132700;108172
2132701;108172
2132702;108172
2132703;108172
2132704;108172
2132705;108172
2132706;108172
2132707;108172
2132709;4736
2132710;4736
2132711;108401
2132720;108463
2132721;108579
2132721;108116
2132722;108128
2132723;108201
2132724;108172
2132725;108324
2132731;108324
2132734;108555
2132735;108530
2132736;108557
2132737;108555
2132738;108208
2132739;4736
2132741;28331
2132742;108153
2132743;108153
2132746;108542
2132747;108293
2132748;108293
2132749;108349
2132750;108331
2132751;108150
2132759;3930
2132762;108271
