b'uri',b'nome',b'codTipo',b'tipo',b'idProposicao'
https://dadosabertos.camara.leg.br/api/v2/deputados/74075,Elcione Barbalho,10000,Deputado,2159463
https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,10000,Deputado,2159464
https://dadosabertos.camara.leg.br/api/v2/deputados/74075,Elcione Barbalho,10000,Deputado,2159465
https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,10000,Deputado,2159466
https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,10000,Deputado,2159467
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159468
https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,10000,Deputado,2159469
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159470
https://dadosabertos.camara.leg.br/api/v2/deputados/73584,Antonio Carlos Mendes Thame,10000,Deputado,2159471
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159472
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado,2159473
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159474
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado,2159475
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159476
https://dadosabertos.camara.leg.br/api/v2/deputados/74357,Vanessa Grazziotin,10000,Deputado,2159477
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159478
https://dadosabertos.camara.leg.br/api/v2/deputados/4931,Izalci Lucas,10000,Deputado,2159479
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159480
https://dadosabertos.camara.leg.br/api/v2/deputados/74209,Roberto Rocha,10000,Deputado,2159481
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159482
https://dadosabertos.camara.leg.br/api/v2/deputados/141562,Lelo Coimbra,10000,Deputado,2159483
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2159484
https://dadosabertos.camara.leg.br/api/v2/deputados/141562,Lelo Coimbra,10000,Deputado,2159485
https://dadosabertos.camara.leg.br/api/v2/deputados/73584,Antonio Carlos Mendes Thame,10000,Deputado,2159486
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159487
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado,2159488
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado,2159489
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159490
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado,2159491
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159492
https://dadosabertos.camara.leg.br/api/v2/deputados/141562,Lelo Coimbra,10000,Deputado,2159493
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159494
https://dadosabertos.camara.leg.br/api/v2/deputados/141562,Lelo Coimbra,10000,Deputado,2159495
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159496
https://dadosabertos.camara.leg.br/api/v2/deputados/141562,Lelo Coimbra,10000,Deputado,2159497
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159498
https://dadosabertos.camara.leg.br/api/v2/deputados/141562,Lelo Coimbra,10000,Deputado,2159499
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159500
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2159501
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159502
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2159503
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159504
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2159505
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2159506
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159507
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2159508
https://dadosabertos.camara.leg.br/api/v2/deputados/141515,Otavio Leite,10000,Deputado,2159509
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2159510
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159511
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2159512
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159513
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159514
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159515
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159516
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159517
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159518
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159519
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159520
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159521
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159522
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159524
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159525
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2159527
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159529
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159531
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159533
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159535
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159537
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159538
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159539
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159540
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159541
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159542
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159543
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159544
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159545
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159546
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159547
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159548
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2159549
https://dadosabertos.camara.leg.br/api/v2/deputados/160758,Domingos Sávio,10000,Deputado,2159550
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159551
https://dadosabertos.camara.leg.br/api/v2/deputados/160758,Domingos Sávio,10000,Deputado,2159552
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159553
https://dadosabertos.camara.leg.br/api/v2/deputados/160758,Domingos Sávio,10000,Deputado,2159554
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159555
https://dadosabertos.camara.leg.br/api/v2/deputados/141454,Alfredo Kaefer,10000,Deputado,2159556
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159557
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159558
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159559
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159560
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159561
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159562
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159563
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159564
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159565
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159566
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159567
https://dadosabertos.camara.leg.br/api/v2/deputados/74749,Mauro Lopes,10000,Deputado,2159568
https://dadosabertos.camara.leg.br/api/v2/deputados/160758,Domingos Sávio,10000,Deputado,2159569
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159570
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159571
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159572
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159573
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159574
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159575
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159576
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159577
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159578
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159579
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159580
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159581
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159582
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159583
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159584
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159585
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159586
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,Ricardo Ferraço,10000,Deputado,2159587
https://dadosabertos.camara.leg.br/api/v2/deputados/74655,Eduardo Barbosa,10000,Deputado,2159588
https://dadosabertos.camara.leg.br/api/v2/deputados/124411,Mauro Pereira,10000,Deputado,2159594
https://dadosabertos.camara.leg.br/api/v2/deputados/178884,Hildo Rocha,10000,Deputado,2159595
https://dadosabertos.camara.leg.br/api/v2/deputados/177282,Subtenente Gonzaga,10000,Deputado,2159596
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2159597
https://dadosabertos.camara.leg.br/api/v2/deputados/177282,Subtenente Gonzaga,10000,Deputado,2159598
https://dadosabertos.camara.leg.br/api/v2/deputados/141536,Rômulo Gouveia,10000,Deputado,2159602
https://dadosabertos.camara.leg.br/api/v2/deputados/178962,Carlos Gomes,10000,Deputado,2159610
https://dadosabertos.camara.leg.br/api/v2/deputados/73463,Osmar Serraglio,10000,Deputado,2159612
https://dadosabertos.camara.leg.br/api/v2/deputados/160639,Professora Dorinha Seabra Rezende,10000,Deputado,2159619
https://dadosabertos.camara.leg.br/api/v2/deputados/74571,Nelson Pellegrino,10000,Deputado,2159620
https://dadosabertos.camara.leg.br/api/v2/deputados/178926,Rodrigo Martins,10000,Deputado,2159624
https://dadosabertos.camara.leg.br/api/v2/deputados/178858,Mário Negromonte Jr.,10000,Deputado,2159625
https://dadosabertos.camara.leg.br/api/v2/deputados/178965,João Derly,10000,Deputado,2159628
https://dadosabertos.camara.leg.br/api/v2/deputados/141527,Renato Molling,10000,Deputado,2159632
https://dadosabertos.camara.leg.br/api/v2/deputados/141527,Renato Molling,10000,Deputado,2159633
https://dadosabertos.camara.leg.br/api/v2/deputados/141527,Renato Molling,10000,Deputado,2159634
https://dadosabertos.camara.leg.br/api/v2/deputados/141527,Renato Molling,10000,Deputado,2159635
https://dadosabertos.camara.leg.br/api/v2/deputados/141527,Renato Molling,10000,Deputado,2159637
https://dadosabertos.camara.leg.br/api/v2/deputados/141527,Renato Molling,10000,Deputado,2159638
https://dadosabertos.camara.leg.br/api/v2/deputados/198963,Rogério Silva,10000,Deputado,2159641
https://dadosabertos.camara.leg.br/api/v2/deputados/74095,Pauderney Avelino,10000,Deputado,2159643
https://dadosabertos.camara.leg.br/api/v2/deputados/195997,Pollyana Gama,10000,Deputado,2159646
https://dadosabertos.camara.leg.br/api/v2/deputados/178865,Cabo Sabino,10000,Deputado,2159648
https://dadosabertos.camara.leg.br/api/v2/deputados/178865,Cabo Sabino,10000,Deputado,2159649
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2159651
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2159652
https://dadosabertos.camara.leg.br/api/v2/deputados/164360,Carmen Zanotto,10000,Deputado,2159654
https://dadosabertos.camara.leg.br/api/v2/deputados/178966,Geovania de Sá,10000,Deputado,2159663
https://dadosabertos.camara.leg.br/api/v2/deputados/178980,Goulart,10000,Deputado,2159664
https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado,2159666
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2159669
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2159670
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2159671
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2159674
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2159675
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2159676
https://dadosabertos.camara.leg.br/api/v2/deputados/178980,Goulart,10000,Deputado,2159682
https://dadosabertos.camara.leg.br/api/v2/deputados/178933,Sergio Souza ,10000,Deputado,2159684
https://dadosabertos.camara.leg.br/api/v2/deputados/160573,João Arruda,10000,Deputado,2159691
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159706
https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,10000,Deputado,2159717
https://dadosabertos.camara.leg.br/api/v2/deputados/160672,Jean Wyllys,10000,Deputado,2159729
https://dadosabertos.camara.leg.br/api/v2/deputados/160672,Jean Wyllys,10000,Deputado,2159730
https://dadosabertos.camara.leg.br/api/v2/deputados/178978,Flavinho,10000,Deputado,2159744
https://dadosabertos.camara.leg.br/api/v2/deputados/74665,Jaime Martins,10000,Deputado,2159750
https://dadosabertos.camara.leg.br/api/v2/deputados/74665,Jaime Martins,10000,Deputado,2159752
https://dadosabertos.camara.leg.br/api/v2/deputados/74665,Jaime Martins,10000,Deputado,2159754
https://dadosabertos.camara.leg.br/api/v2/deputados/74665,Jaime Martins,10000,Deputado,2159755
https://dadosabertos.camara.leg.br/api/v2/deputados/178961,Shéridan,10000,Deputado,2159772
https://dadosabertos.camara.leg.br/api/v2/deputados/194262,Jones Martins,10000,Deputado,2159774
https://dadosabertos.camara.leg.br/api/v2/deputados/73483,Luis Carlos Heinze,10000,Deputado,2159783
https://dadosabertos.camara.leg.br/api/v2/deputados/178869,Vitor Valim,10000,Deputado,2159785
https://dadosabertos.camara.leg.br/api/v2/deputados/178884,Hildo Rocha,10000,Deputado,2159786
https://dadosabertos.camara.leg.br/api/v2/deputados/74571,Nelson Pellegrino,10000,Deputado,2159790
https://dadosabertos.camara.leg.br/api/v2/deputados/178876,Célio Silveira,10000,Deputado,2159796
https://dadosabertos.camara.leg.br/api/v2/deputados/178876,Célio Silveira,10000,Deputado,2159798
https://dadosabertos.camara.leg.br/api/v2/deputados/178961,Shéridan,10000,Deputado,2159802
https://dadosabertos.camara.leg.br/api/v2/deputados/178961,Shéridan,10000,Deputado,2159804
https://dadosabertos.camara.leg.br/api/v2/deputados/178870,Rôney Nemer,10000,Deputado,2159810
https://dadosabertos.camara.leg.br/api/v2/deputados/178870,Rôney Nemer,10000,Deputado,2159811
https://dadosabertos.camara.leg.br/api/v2/deputados/178870,Rôney Nemer,10000,Deputado,2159812
https://dadosabertos.camara.leg.br/api/v2/deputados/160599,Dimas Fabiano,10000,Deputado,2159813
https://dadosabertos.camara.leg.br/api/v2/deputados/141445,Pepe Vargas,10000,Deputado,2159814
https://dadosabertos.camara.leg.br/api/v2/deputados/141445,Pepe Vargas,10000,Deputado,2159815
https://dadosabertos.camara.leg.br/api/v2/deputados/141445,Pepe Vargas,10000,Deputado,2159816
https://dadosabertos.camara.leg.br/api/v2/deputados/141445,Pepe Vargas,10000,Deputado,2159817
https://dadosabertos.camara.leg.br/api/v2/deputados/146949,Rosinha da Adefal,10000,Deputado,2159820
https://dadosabertos.camara.leg.br/api/v2/deputados/124411,Mauro Pereira,10000,Deputado,2159823
https://dadosabertos.camara.leg.br/api/v2/deputados/124411,Mauro Pereira,10000,Deputado,2159827
https://dadosabertos.camara.leg.br/api/v2/deputados/160570,Jerônimo Goergen,10000,Deputado,2159829
https://dadosabertos.camara.leg.br/api/v2/deputados/141515,Otavio Leite,10000,Deputado,2159847
https://dadosabertos.camara.leg.br/api/v2/deputados/141515,Otavio Leite,10000,Deputado,2159850
https://dadosabertos.camara.leg.br/api/v2/deputados/164359,Delegado Waldir,10000,Deputado,2159857
https://dadosabertos.camara.leg.br/api/v2/deputados/73553,Nelson Marquezelli,10000,Deputado,2159859
https://dadosabertos.camara.leg.br/api/v2/deputados/81366,Luana Costa,10000,Deputado,2159860
https://dadosabertos.camara.leg.br/api/v2/deputados/73458,Alex Canziani,10000,Deputado,2159867
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2159880
https://dadosabertos.camara.leg.br/api/v2/deputados/160672,Jean Wyllys,10000,Deputado,2159881
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2159885
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2159887
https://dadosabertos.camara.leg.br/api/v2/deputados/160531,Jhonatan de Jesus,10000,Deputado,2159888
https://dadosabertos.camara.leg.br/api/v2/deputados/129618,Gorete Pereira,10000,Deputado,2159890
https://dadosabertos.camara.leg.br/api/v2/deputados/178933,Sergio Souza ,10000,Deputado,2159894
https://dadosabertos.camara.leg.br/api/v2/deputados/160619,José Nunes,10000,Deputado,2159895
https://dadosabertos.camara.leg.br/api/v2/deputados/160619,José Nunes,10000,Deputado,2159896
https://dadosabertos.camara.leg.br/api/v2/deputados/74010,Valdir Colatto,10000,Deputado,2159897
https://dadosabertos.camara.leg.br/api/v2/deputados/178986,Nilto Tatto,10000,Deputado,2159898
https://dadosabertos.camara.leg.br/api/v2/deputados/74010,Valdir Colatto,10000,Deputado,2159899
https://dadosabertos.camara.leg.br/api/v2/deputados/74010,Valdir Colatto,10000,Deputado,2159900
https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,10000,Deputado,2159901
https://dadosabertos.camara.leg.br/api/v2/deputados/74010,Valdir Colatto,10000,Deputado,2159903
https://dadosabertos.camara.leg.br/api/v2/deputados/178853,Caetano,10000,Deputado,2159904
https://dadosabertos.camara.leg.br/api/v2/deputados/160672,Jean Wyllys,10000,Deputado,2159905
https://dadosabertos.camara.leg.br/api/v2/deputados/198963,Rogério Silva,10000,Deputado,2159910
https://dadosabertos.camara.leg.br/api/v2/deputados/141401,Carlos Bezerra,10000,Deputado,2159911
https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,10000,Deputado,2159917
https://dadosabertos.camara.leg.br/api/v2/deputados/178874,Sergio Vidigal,10000,Deputado,2159918
https://dadosabertos.camara.leg.br/api/v2/deputados/74655,Eduardo Barbosa,10000,Deputado,2159920
https://dadosabertos.camara.leg.br/api/v2/deputados/178900,Carlos Marun,10000,Deputado,2159921
https://dadosabertos.camara.leg.br/api/v2/deputados/178866,Luizianne Lins,10000,Deputado,2159925
https://dadosabertos.camara.leg.br/api/v2/deputados/195997,Pollyana Gama,10000,Deputado,2159927
https://dadosabertos.camara.leg.br/api/v2/deputados/195997,Pollyana Gama,10000,Deputado,2159928
https://dadosabertos.camara.leg.br/api/v2/deputados/160570,Jerônimo Goergen,10000,Deputado,2159932
https://dadosabertos.camara.leg.br/api/v2/deputados/195997,Pollyana Gama,10000,Deputado,2159934
https://dadosabertos.camara.leg.br/api/v2/deputados/152610,Roberto Alves,10000,Deputado,2159937
https://dadosabertos.camara.leg.br/api/v2/deputados/178988,João Paulo Papa,10000,Deputado,2159938
https://dadosabertos.camara.leg.br/api/v2/deputados/160655,Ricardo Izar,10000,Deputado,2159940
https://dadosabertos.camara.leg.br/api/v2/deputados/178980,Goulart,10000,Deputado,2159952
https://dadosabertos.camara.leg.br/api/v2/deputados/133373,Marco Maia,10000,Deputado,2159964
https://dadosabertos.camara.leg.br/api/v2/deputados/178973,Ana Perugini,10000,Deputado,2159968
https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai,10000,Deputado,2159973
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2159975
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2159976
https://dadosabertos.camara.leg.br/api/v2/deputados/195143,André Amaral,10000,Deputado,2159977
https://dadosabertos.camara.leg.br/api/v2/deputados/195143,André Amaral,10000,Deputado,2159978
https://dadosabertos.camara.leg.br/api/v2/deputados/195143,André Amaral,10000,Deputado,2159979
https://dadosabertos.camara.leg.br/api/v2/deputados/74399,Onyx Lorenzoni,10000,Deputado,2159980
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2159993
https://dadosabertos.camara.leg.br/api/v2/deputados/194262,Jones Martins,10000,Deputado,2159994
https://dadosabertos.camara.leg.br/api/v2/deputados/194262,Jones Martins,10000,Deputado,2159995
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2159996
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2160005
https://dadosabertos.camara.leg.br/api/v2/deputados/129618,Gorete Pereira,10000,Deputado,2160009
https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,10000,Deputado,2160011
https://dadosabertos.camara.leg.br/api/v2/deputados/74177,Marinha Raupp,10000,Deputado,2160014
https://dadosabertos.camara.leg.br/api/v2/deputados/74177,Marinha Raupp,10000,Deputado,2160015
https://dadosabertos.camara.leg.br/api/v2/deputados/74177,Marinha Raupp,10000,Deputado,2160016
https://dadosabertos.camara.leg.br/api/v2/deputados/74177,Marinha Raupp,10000,Deputado,2160017
https://dadosabertos.camara.leg.br/api/v2/deputados/92699,Fernando Monteiro,10000,Deputado,2160019
https://dadosabertos.camara.leg.br/api/v2/deputados/73778,Luiz Carlos Hauly,10000,Deputado,2160020
https://dadosabertos.camara.leg.br/api/v2/deputados/178960,Remídio Monai,10000,Deputado,2160022
https://dadosabertos.camara.leg.br/api/v2/deputados/178938,Cabo Daciolo,10000,Deputado,2160027
https://dadosabertos.camara.leg.br/api/v2/deputados/74140,José Carlos Araújo,10000,Deputado,2160032
https://dadosabertos.camara.leg.br/api/v2/deputados/160569,Waldenor Pereira,10000,Deputado,2160033
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2160034
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2160040
https://dadosabertos.camara.leg.br/api/v2/deputados/178865,Cabo Sabino,10000,Deputado,2160041
https://dadosabertos.camara.leg.br/api/v2/deputados/178865,Cabo Sabino,10000,Deputado,2160042
https://dadosabertos.camara.leg.br/api/v2/deputados/178865,Cabo Sabino,10000,Deputado,2160043
https://dadosabertos.camara.leg.br/api/v2/deputados/72912,Celso Pansera,10000,Deputado,2160044
https://dadosabertos.camara.leg.br/api/v2/deputados/72912,Celso Pansera,10000,Deputado,2160045
https://dadosabertos.camara.leg.br/api/v2/deputados/72912,Celso Pansera,10000,Deputado,2160046
https://dadosabertos.camara.leg.br/api/v2/deputados/148134,Professor Victório Galli,10000,Deputado,2160047
https://dadosabertos.camara.leg.br/api/v2/deputados/72912,Celso Pansera,10000,Deputado,2160057
https://dadosabertos.camara.leg.br/api/v2/deputados/72912,Celso Pansera,10000,Deputado,2160058
https://dadosabertos.camara.leg.br/api/v2/deputados/72912,Celso Pansera,10000,Deputado,2160059
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2160060
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2160061
https://dadosabertos.camara.leg.br/api/v2/deputados/178951,Rafael Motta,10000,Deputado,2160062
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2160069
https://dadosabertos.camara.leg.br/api/v2/deputados/141536,Rômulo Gouveia,10000,Deputado,2160084
https://dadosabertos.camara.leg.br/api/v2/deputados/178992,Vitor Lippi,10000,Deputado,2160086
https://dadosabertos.camara.leg.br/api/v2/deputados/160641,Professora Marcivania,10000,Deputado,2160102
https://dadosabertos.camara.leg.br/api/v2/deputados/160545,Alexandre Leite,10000,Deputado,2160108
https://dadosabertos.camara.leg.br/api/v2/deputados/141482,Leonardo Quintão,10000,Deputado,2160110
https://dadosabertos.camara.leg.br/api/v2/deputados/160570,Jerônimo Goergen,10000,Deputado,2160111
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2160118
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2160119
https://dadosabertos.camara.leg.br/api/v2/deputados/171619,Margarida Salomão,10000,Deputado,2160120
https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,10000,Deputado,2160121
